original,word1,score1,word2,score2,word3,score3,word4,score4,word5,score5,word6,score6,word7,score7,word8,score8,word9,score9,word10,score10
proua,härra,0.9133950471878052,onu,0.8635203838348389,kuninganna,0.8562487363815308,tädi,0.8488439321517944,prints,0.8412063121795654,vanaisa,0.8371794819831848,printsess,0.8332473039627075,vanamees,0.8286762833595276,vanaema,0.8264952898025513,armas,0.8223263025283813
197,189,0.947982907295227,202,0.9365758895874023,166,0.9306015372276306,155,0.9282081127166748,201,0.9277647733688354,175,0.9257334470748901,195,0.9245229959487915,269,0.9237509965896606,101,0.9235865473747253,169,0.9229322671890259
1925,1861,0.938383936882019,1886,0.934657096862793,1913,0.9342197179794312,1911,0.9336320161819458,1883,0.9321510791778564,1908,0.9303478002548218,1933,0.9296420216560364,1924,0.9279874563217163,1903,0.92595374584198,1922,0.9257164001464844
tietoa,erilaisia,0.985669732093811,oppija,0.9842042326927185,tukea,0.9836962223052979,oppijan,0.9830586910247803,avulla,0.9828101396560669,voivat,0.9819135665893555,tekstistä,0.981837272644043,usein,0.9809383153915405,käyttöön,0.9804872870445251,ennen,0.9802685379981995
ikoon,altar,0.8570262789726257,elamu,0.8210679292678833,pühak,0.8184636235237122,pagan,0.8165870904922485,maalune,0.8035249710083008,rongkäik,0.7992967963218689,haud,0.7965870499610901,mask,0.7944106459617615,mälestamine,0.7870477437973022,mäetipp,0.7819907069206238
paavst,keiser,0.8127835392951965,Gregorius,0.7773940563201904,tsaar,0.7717608213424683,peapiiskop,0.7653430700302124,ordu,0.7480905055999756,Kaniška,0.7395143508911133,troon,0.7304913997650146,stift,0.7297096252441406,Constantinus,0.7295365333557129,vallutamine,0.727845311164856
kandidaat,tulemsõnastik,0.6894359588623047,arvutama,0.68929523229599,semester,0.6853876709938049,pluss,0.6847928762435913,järk,0.6689451932907104,põhireegel,0.6688799858093262,sekvents,0.6667114496231079,mõõtmishetk,0.6611021757125854,lahter,0.6602627038955688,täistsükkel,0.658014714717865
liigitamine,klassifitseerimine,0.8594632148742676,tüpoloogia,0.8379969596862793,lingvistiline,0.8337783813476562,tekstiliik,0.8293061256408691,keeleviga,0.8271216154098511,deskriptiivne,0.8188186883926392,leksikograafiline,0.8178289532661438,klassifikatsioon,0.8148627281188965,keeleaines,0.8108205199241638,kodeerimine,0.8095572590827942
225,223,0.9528254866600037,215,0.9456326961517334,243,0.9391937255859375,191,0.9374223947525024,292,0.9364124536514282,255,0.936400294303894,241,0.9360554218292236,202,0.9359924793243408,226,0.935194194316864,216,0.9336088299751282
mitmeti,seaduspärasus,0.7919844388961792,interpretatsioon,0.7866941094398499,kõrvalekalle,0.7810357213020325,subjektiivsus,0.7766387462615967,osutus,0.7730939984321594,visuaalselt,0.7685340642929077,mõneti,0.7674794793128967,mitmetähenduslikkus,0.7650512456893921,analoogia,0.7636436223983765,raskesti,0.7554663419723511
part,gen,0.8943591713905334,nom,0.8658349514007568,pl,0.8495947122573853,NOM,0.8488138914108276,GEN,0.8355176448822021,pars,0.8313654065132141,def-art,0.8257637619972229,lät,0.825431227684021,är,0.82041335105896,veli,0.8200520277023315
shamaan,kikiruk,0.8229614496231079,pruut,0.8215862512588501,surelik,0.8147072792053223,surnukeha,0.8088592290878296,jaranga,0.8062746524810791,pererahvas,0.805878221988678,lahkunu,0.8054624795913696,laip,0.8044704794883728,šamaan,0.8036040663719177,perenaine,0.8032387495040894
maantee,plats,0.9039472341537476,raudteejaam,0.8771751523017883,oja,0.865626335144043,ääres,0.8591954112052917,Petseri,0.8474671840667725,äärde,0.8471996188163757,kallas,0.8451306819915771,park,0.8439168334007263,Emajõgi,0.8331785202026367,jõgi,0.8292568922042847
valama,viskama,0.9192482829093933,keerama,0.9146159887313843,pühkima,0.8934855461120605,kallama,0.8920668363571167,pistma,0.8919193744659424,nuga,0.8909019231796265,rippuma,0.8884361982345581,keetma,0.8862128257751465,lõikama,0.8822470307350159,puder,0.8784547448158264
hää,pää,0.8828622102737427,Veera,0.8814219236373901,pääle,0.8761116862297058,kana,0.871464729309082,maas,0.8652287721633911,perse,0.863784909248352,eit,0.8621550798416138,viil,0.8583325147628784,rebane,0.8572205901145935,hais,0.8570654392242432
ühendatud,võrdsustama,0.7191624641418457,ühendama,0.7085243463516235,ristuv,0.6889480352401733,allutatud,0.6867091655731201,formeeruma,0.6673358082771301,põimuma,0.6667605638504028,hõlmatud,0.6632536053657532,liitma,0.6541875004768372,välistav,0.6503018140792847,dokumenteerima,0.6485350131988525
zu,dem,0.979222297668457,auf,0.9773395657539368,als,0.9771228432655334,über,0.9747005105018616,nach,0.9742568731307983,ist,0.9733132123947144,mit,0.9731895923614502,nicht,0.9728479385375977,einer,0.9704635739326477,estnische,0.9700112342834473
Leo,Mikk,0.850962221622467,Eeva,0.8353015184402466,Toomas,0.8350206017494202,Lennart,0.830670177936554,Luts,0.8296864032745361,Ann,0.8127423524856567,Meri,0.8050767183303833,Otto,0.8042600750923157,Sass,0.8028724193572998,Karin,0.7995433807373047
sekka,kuulsus,0.729421854019165,omaksed,0.6907877922058105,turist,0.6889165639877319,kaugemalt,0.6825248003005981,naaber,0.6817647218704224,pruuk,0.6743651628494263,seltskond,0.668400764465332,kuningriik,0.6668630838394165,asunik,0.6613497734069824,õitsema,0.658962607383728
pohjalta,opiskelijoiden,0.9929836988449097,vaikuttaa,0.9910472631454468,kieltä,0.990077018737793,oppijan,0.9898408651351929,tekstin,0.9898214340209961,toiseen,0.9898035526275635,oppijoiden,0.989740252494812,heidän,0.9897112846374512,äidinkielen,0.9896788597106934,liittyviä,0.989635169506073
Universität,Technische,0.9205154180526733,University,0.9137024283409119,Institu,0.9012459516525269,Wissenschaftler,0.8920438289642334,Assistent,0.8896363973617554,Õppeasutus,0.8860483765602112,Bundeswehr,0.8809164762496948,Litterarum,0.8772145509719849,Prof,0.8704166412353516,College,0.867242693901062
kena,armas,0.8672620058059692,kallis,0.8619499206542969,loll,0.857386589050293,täitsa,0.8508824110031128,ilus,0.8458148241043091,vihane,0.8443384170532227,tore,0.8417497873306274,väsinud,0.8411954045295715,kangesti,0.8380259275436401,kutsikas,0.8378738164901733
reaalselt,ebakindel,0.7763025760650635,reaalne,0.7655544281005859,olematu,0.7494229078292847,füüsiliselt,0.7326045036315918,tihtipeale,0.7159940004348755,väliselt,0.7152511477470398,vähemasti,0.7142518758773804,konkreetselt,0.707314133644104,vältimatult,0.7070470452308655,kokkupõrge,0.7043856382369995
Kõresaar,Ene,0.8730432391166687,Jõesalu,0.869001030921936,Terje,0.8488574028015137,Kristin,0.8428589105606079,Hinrikus,0.8381508588790894,Kepp,0.8353419303894043,Kreegipuu,0.8346124291419983,Laanes,0.8344464302062988,Kõvamees,0.8339522480964661,Saro,0.8302332162857056
ootamatult,aeg-ajalt,0.8373711705207825,vahepeal,0.8080856800079346,tundra,0.8060278296470642,varsti,0.8000035881996155,rahulikult,0.7946445941925049,vaikne,0.7845296263694763,eemal,0.7842317223548889,Ejgeli,0.7820582389831543,ringi,0.7747146487236023,aeglaselt,0.7732901573181152
katus,põõsas,0.9010080695152283,põrand,0.8993151187896729,verine,0.8986741900444031,äär,0.8935925960540771,tuhk,0.8928729891777039,aed,0.8883943557739258,niit,0.8875559568405151,oks,0.8835446834564209,küngas,0.8833258748054504,lina,0.8811949491500854
187,191,0.9536389112472534,190,0.9340312480926514,229,0.9331940412521362,204,0.9326682090759277,193,0.931607186794281,226,0.9310520887374878,210,0.930808424949646,242,0.9306014776229858,224,0.9304986000061035,215,0.9297765493392944
yhtä,olevan,0.9910976886749268,osittain,0.9896380305290222,Tällöin,0.9892793893814087,ilman,0.9891660213470459,selväst,0.9891505241394043,syystä,0.9891306161880493,tapauksissa,0.9890792369842529,samaa,0.9889078140258789,vuoks,0.9887073636054993,perusteella,0.9878851175308228
Hakulinen,Auli,0.9809739589691162,Itkonen,0.9441170692443848,Timo,0.9354655742645264,Vilkuna,0.9332040548324585,Palander,0.9331792593002319,Ahti,0.928176999092102,Lähteet,0.9257035851478577,päätoimittaja,0.9229587316513062,Heikkinen,0.9200507402420044,Ari,0.9200299978256226
vanamees,ämm,0.892725944519043,poisike,0.8920060992240906,kutsikas,0.8887598514556885,pää,0.880764901638031,tare,0.8805381059646606,vares,0.8799716234207153,müts,0.8765703439712524,meesterahvas,0.8762714862823486,maas,0.8738924264907837,saabas,0.8720954060554504
onu,tädi,0.9237831830978394,vanaisa,0.9115027189254761,vanaema,0.8897711634635925,proua,0.8635203838348389,tütar,0.8627078533172607,härra,0.8418818712234497,õde,0.8410789966583252,sõbranna,0.8378618955612183,armuma,0.8351438045501709,sepp,0.8326255083084106
EKI,EVKK,0.8643817901611328,koondkorpus,0.8606396317481995,tekstikorpus,0.783927321434021,korpus,0.7768793106079102,sagedussõnastik,0.7755700349807739,CHILDES,0.7687349319458008,lihtlause,0.7521425485610962,ühendkorpus,0.7497490644454956,alamkorpus,0.7478349208831787,ajakirjandustekst,0.745771586894989
indoeuroopa,uurali,0.8896222710609436,mordva,0.8854560852050781,germaani,0.8783437013626099,läänemeresoome,0.8711000680923462,lõunaeesti,0.8425589203834534,vadja,0.834951639175415,slaavi,0.8295098543167114,põhjaeesti,0.8287303447723389,romaani,0.8281736373901367,kreeka,0.8277826309204102
salvestatud,lindistama,0.8193092346191406,kogutud,0.7890048027038574,salvestis,0.7581443190574646,kogumisvõistlus,0.7409504652023315,salvestama,0.738774299621582,transkribeerima,0.7317987680435181,litereerima,0.7275941371917725,kirjapandud,0.725972056388855,poolstruktureeritud,0.7152093648910522,dokumenteerima,0.7146182656288147
ENSV,presiidium,0.8544206619262695,komitee,0.8231337070465088,Riigikogu,0.822587251663208,ülemnõukogu,0.8216561079025269,NSVL,0.8180359601974487,NSV,0.8102558255195618,büroo,0.8025052547454834,keskkomitee,0.8009124398231506,minister,0.8003836274147034,parlament,0.7956390380859375
Verb,pluural,0.8544595241546631,öeldisverb,0.8412683606147766,finiitverb,0.8315321803092957,saama-verb,0.8294585943222046,tingimuslause,0.8288190960884094,Partikkel,0.8175389170646667,lihtverb,0.8080503344535828,modaalverb,0.8065803050994873,kõrvutikasutus,0.8001447916030884,tud-partitsiip,0.7987048029899597
\,AJAE1990,0.8878276348114014,ILU1990,0.8859232068061829,az,0.8064682483673096,si,0.7983955144882202,inf,0.7942846417427063,vn,0.7871904373168945,pro,0.787031888961792,3sg,0.7809805870056152,---,0.779458224773407,aa,0.7759881019592285
haigla,salaja,0.8340719938278198,külaline,0.7862609624862671,kohale,0.7861694097518921,perenaine,0.7811161279678345,kauplus,0.7798250913619995,rong,0.773658037185669,korter,0.7724208831787109,lesk,0.766035795211792,vang,0.7644599676132202,seepeale,0.7644243240356445
toomine,tulev,0.8253804445266724,kerkiv,0.7895543575286865,kerkima,0.7886276245117188,tõrjuma,0.782027006149292,tõstma,0.7692910432815552,kutsunud,0.7637698650360107,kutsuv,0.7539660930633545,heitma,0.745923638343811,tõusma,0.7248765230178833,astuma,0.7205376625061035
päriselt,kuidagi,0.8483411073684692,iial,0.8326821327209473,iialgi,0.8018580675125122,kunagi,0.7726062536239624,ometigi,0.7626057267189026,söandama,0.7556662559509277,unustama,0.7513449788093567,vaikima,0.7444310784339905,sugugi,0.7398634552955627,siiamaani,0.7384684085845947
tõdemus,tõsiasi,0.8403970003128052,tõik,0.8213179111480713,oletus,0.756719708442688,mulje,0.7561914324760437,veendumus,0.7537449598312378,fakt,0.7434009313583374,seik,0.7272168397903442,tõend,0.7183842658996582,mõttekäik,0.7154495716094971,olgugi,0.7142156362533569
elupaik,austamine,0.8228845596313477,jumalus,0.7882239818572998,kaitsja,0.7863356471061707,metsik,0.7858477830886841,pühak,0.7804036140441895,haldjas,0.7783799171447754,lahkunu,0.7723993062973022,elamu,0.7705942392349243,kultus,0.7639775276184082,kehastus,0.761479914188385
idapoolne,läänepoolne,0.8822722434997559,lõunapoolne,0.8354024887084961,Mulgimaa,0.8017295598983765,põhjapoolne,0.7993943691253662,Kagu-Eest,0.7920694351196289,põhjaosa,0.779650092124939,tõnisepäev,0.7719818949699402,Põhi,0.771023154258728,Lääne-Eesti,0.7680658102035522,Lõuna-Eesti,0.7673117518424988
ühisosa,kooslus,0.8060656785964966,erisus,0.8017584085464478,mitmekesisus,0.7819218635559082,tunnusjoon,0.7802959680557251,varieeruvus,0.7750892639160156,muster,0.7645351886749268,seaduspära,0.7645277976989746,eristus,0.7601299285888672,karakteristik,0.7596573829650879,iseärasus,0.7587099075317383
1891,1887,0.9530760645866394,1882,0.9353913068771362,1883,0.9333802461624146,1838,0.9310416579246521,1879,0.9296387434005737,1906,0.9287375211715698,1875,0.9278954267501831,1886,0.9271146059036255,1833,0.9228723049163818,1857,0.9221197366714478
1972.,1983.,0.9597482681274414,1975.,0.9596237540245056,1974.,0.9547181129455566,1969.,0.9535032510757446,1973.,0.9518834352493286,1982.,0.9507101774215698,1965.,0.9504044055938721,1988.,0.9499144554138184,1986.,0.9483710527420044,1964.,0.9458994269371033
poi,kyllä,0.9604014158248901,sitten,0.9601882696151733,liian,0.9588384032249451,tämä,0.957499623298645,sanan,0.9572829604148865,tätä,0.9555546045303345,he,0.9548276662826538,sana,0.9542469382286072,käydä,0.9532079696655273,minun,0.9528380632400513
staadium,tööaasta,0.7679139375686646,aste,0.7309895157814026,kokkupuu,0.7100613713264465,trend,0.7088705897331238,oluliselt,0.7007391452789307,üleminek,0.7006825804710388,näitaja,0.6933242082595825,tempo,0.691179633140564,märkimisväärselt,0.6901817917823792,faas,0.6828685998916626
peksma,keetma,0.9000728130340576,varastama,0.8901760578155518,nõiduma,0.8889732360839844,tulistama,0.8834335803985596,uputama,0.8785249590873718,pistma,0.8756154775619507,püss,0.8746888041496277,põletama,0.8698276877403259,lamama,0.8696667551994324,lakkuma,0.8665038347244263
aika,suomeks,0.9671850204467773,puhua,0.9663726687431335,venäjän,0.9654411673545837,muoto,0.9644572138786316,kuulostaa,0.9637173414230347,tapp,0.9618126749992371,vähän,0.9617296457290649,siellä,0.961257815361023,puhuu,0.9605435729026794,tätä,0.9599913358688354
sooritamine,täitmine,0.8033740520477295,nõutav,0.7782097458839417,protseduur,0.7664692401885986,õpitegevus,0.7633897066116333,kontrollimine,0.757634699344635,kohandamine,0.7573288679122925,planeerimine,0.7557676434516907,harjutamine,0.7497896552085876,oodatav,0.7480332255363464,nõudev,0.7466897964477539
tungima,suruma,0.8412595987319946,lõhkuma,0.8209013342857361,paiskama,0.8164044618606567,vajuma,0.795390784740448,haaranud,0.7942709922790527,lastud,0.7934548854827881,suunduma,0.7920303344726562,voolama,0.7859793305397034,tõukama,0.785320520401001,lagunema,0.785169243812561
esiin,liittyviä,0.9931491613388062,voivat,0.9922835826873779,ilmaukset,0.9917843341827393,käyttää,0.9915911555290222,vuorovaikutuksen,0.9914569854736328,vaikuttaa,0.991353452205658,voidaan,0.9911530017852783,toiseen,0.9909480810165405,sanat,0.9909236431121826,ryhmän,0.9909069538116455
tuntuim,rooma,0.7698773145675659,ballaad,0.758201003074646,vanim,0.7518176436424255,Stefan,0.742882490158081,hiliskeskaegne,0.7385694980621338,mütoloogia,0.7357022166252136,suurkuju,0.7245547771453857,teerajaja,0.7207030057907104,obiugrilane,0.7188978791236877,india,0.7150875329971313
217,191,0.9485514163970947,207,0.9446666240692139,229,0.9392622709274292,242,0.9392300844192505,177,0.9391127824783325,215,0.938836932182312,184,0.9387955665588379,265,0.9360647201538086,236,0.9348963499069214,175,0.9339537620544434
Rummo,Paul-Eerik,0.9389302134513855,Evald,0.9006974101066589,Kalju,0.890828013420105,Tamm,0.8804960250854492,Johanson,0.8750823140144348,Jaak,0.8749866485595703,Marek,0.8748832941055298,Meri,0.8736445307731628,Epp,0.871799111366272,Mihhail,0.8717471361160278
Mihhail,Walter,0.8883851766586304,William,0.8730568885803223,Rummo,0.8717471361160278,Thomas,0.8679007291793823,Tolstoi,0.8643693923950195,Puhvel,0.8584327697753906,Wolfgang,0.852789044380188,Epp,0.8507605791091919,Joseph,0.8503929376602173,Erich,0.8475946187973022
vast,kah,0.7943812608718872,olõ,0.7679997086524963,Tuu,0.7607512474060059,tia,0.7549476027488708,vot,0.7536568641662598,oo,0.74411940574646,tuu,0.7422013282775879,no,0.7347086668014526,ku,0.7303336262702942,siss,0.7291087508201599
enneminevik,täisminevik,0.938815176486969,lihtminevik,0.9258452653884888,kõrvallause,0.8656713962554932,liht,0.860277533531189,ajavorm,0.859912633895874,kõneviis,0.8589903712272644,sidesõna,0.8577489852905273,genitiiv,0.856194257736206,olevikuvorm,0.8545554876327515,lausekonstruktsioon,0.847564160823822
postkoloniaalne,filosoofiline,0.8116519451141357,postkolonialistlik,0.8105422258377075,feministlik,0.800884485244751,postmodernistlik,0.799142599105835,nüüdisaegne,0.7823554873466492,teoreetiline,0.7750839591026306,metodoloogiline,0.7747565507888794,käsitlemine,0.7714457511901855,teaduslik,0.7685346603393555,antropoloogiline,0.7592871785163879
ekspeditsioon,kogumismatk,0.821657121181488,kogumisaktsioon,0.772390604019165,rahvaloendus,0.7676727771759033,korraldatud,0.7409236431121826,koolipärimus,0.7384986877441406,uurimisreis,0.735245406627655,Noarootsi,0.7233802080154419,välitöö,0.7218071222305298,kogumistöö,0.7142496705055237,1922.,0.7142225503921509
Viktor,Erik,0.8476163744926453,Helmut,0.8471450805664062,Ado,0.8456693887710571,Konstantin,0.8439943790435791,Johan,0.8396466970443726,Triik,0.8383007049560547,Jaakson,0.8369097113609314,Konra,0.8322319984436035,Olev,0.8281728029251099,Tõnis,0.8274868726730347
alustamine,läbitud,0.7057896256446838,lõpetamine,0.6952908039093018,läbiviimine,0.6896660327911377,läbimine,0.6868712902069092,sundravi,0.6807023286819458,puhkeaeg,0.6678244471549988,valmistumine,0.6583495736122131,kooliminek,0.6562432646751404,sooritatud,0.6544627547264099,Õpingute,0.6494319438934326
Undusk,Puhvel,0.7624341249465942,Kaplinski,0.7541051506996155,Graf,0.7496921420097351,Kross,0.741876482963562,Dégh,0.7384358644485474,Merilai,0.7293069958686829,tankikomandör,0.726589024066925,Sarv,0.714896559715271,Õnnepalu,0.7139785289764404,Undla-Põldmägi,0.7127177119255066
sloveen,väliseesti,0.7926397323608398,ukraina,0.7889063358306885,poola,0.7774448394775391,heebrea,0.7675886154174805,vepsa,0.751862645149231,kõnelejaskond,0.7459613084793091,soomeugri,0.745468258857727,oskav,0.7445467710494995,säilimine,0.7434760332107544,ülemsaks,0.7379339933395386
joonistus,etnograafiline,0.796722412109375,lisandus,0.7474518418312073,kollektsioon,0.7376226782798767,arvukas,0.7306041121482849,värvikas,0.7247387170791626,allikmaterjal,0.702364444732666,jäädvustamine,0.7018937468528748,arhiivitekst,0.6939144134521484,joonistekogu,0.6905779838562012,graafiline,0.6853131055831909
kirves,nuga,0.8899622559547424,lõng,0.8760097026824951,uss,0.8742530941963196,kepp,0.8738721609115601,nahk,0.8737154006958008,sool,0.8732380867004395,laut,0.8721581697463989,mõõk,0.8712607026100159,pesemine,0.8648087978363037,kaev,0.8625926971435547
sedalaadi,intrigeeriv,0.7918874025344849,taoline,0.7832534313201904,kõnesolev,0.7671613097190857,formalistlik,0.7593166828155518,eelkirjeldatud,0.7579911947250366,vasturääkiv,0.7499599456787109,vastakas,0.7489141821861267,kõnealune,0.7469282150268555,iseloomustamine,0.7449437379837036,paranormaalne,0.7335478067398071
teatavasti,algusaeg,0.7270464897155762,idaosa,0.7213825583457947,aegu,0.7203021049499512,Tsaari-Venemaa,0.7171438336372375,nõiaprotsess,0.7051767706871033,suurejooneline,0.70102858543396,Serbia,0.697608470916748,väidetavalt,0.6946278810501099,Mesopotaamia,0.6898104548454285,Iraan,0.689611554145813
1922,1921,0.9510393142700195,1933,0.9428004026412964,1906,0.9313180446624756,1923,0.9295129776000977,1941,0.9275811314582825,1925,0.9257164001464844,1911,0.925605297088623,1940,0.9235462546348572,1882,0.9222003817558289,1924,0.9209580421447754
188,204,0.9370304346084595,184,0.9319959282875061,176,0.9283239841461182,164,0.9272242784500122,190,0.9268946647644043,175,0.9239212870597839,189,0.923397958278656,174,0.9205164313316345,173,0.9201281666755676,177,0.919908881187439
pehme,kõva,0.8870001435279846,soe,0.870625376701355,kuum,0.8624743223190308,paljas,0.8575960397720337,magus,0.8539674282073975,hammas,0.8444755673408508,maas,0.840076208114624,sadul,0.8366663455963135,lagi,0.8335986733436584,jäme,0.83186936378479
kohandamine,täiendamine,0.8675339818000793,parandamine,0.8647167682647705,integreerimine,0.8619288206100464,töötlemine,0.8590380549430847,katsetamine,0.856103777885437,rakendamine,0.8525762557983398,väljatöötamine,0.8523941040039062,täiustamine,0.8441736698150635,kavandamine,0.8395336270332336,koolitusvajadus,0.833739161491394
koguteos,Kirjanik,0.8097629547119141,antoloogia,0.7906501293182373,reisikiri,0.7815907001495361,kooperatiiv,0.7795308232307434,Lund,0.7687565684318542,monograafia,0.7614215016365051,Stockholm,0.7501568794250488,kirjastus,0.7479925155639648,memuaarid,0.7443380355834961,kirjanduslugu,0.7398932576179504
bakalaureusetöö,magistritöö,0.8977674841880798,diplomitöö,0.8469993472099304,lühiuurimus,0.7647957801818848,maailmakirjanduslik,0.7590217590332031,publitseerimata,0.7518731355667114,informaatikainstituut,0.7516603469848633,Vaiss,0.7505227327346802,Hubert,0.7445129156112671,seminaritöö,0.7424287796020508,Sissejuhatus,0.7415022253990173
Andrus,Vaher,0.8038060665130615,Väljataga,0.7921273112297058,Meri,0.791524350643158,Berk,0.7909714579582214,Jaak,0.7895746231079102,Annus,0.7834497690200806,Lembit,0.7795680165290833,Helmi,0.7777994871139526,Märt,0.7739717960357666,Olesk,0.773774266242981
usaldama,sekkuma,0.772753894329071,aktsepteerima,0.7677037715911865,häirima,0.7589389681816101,kohtlema,0.7588703632354736,julgustama,0.7582651376724243,rahuldama,0.7561010122299194,informeerima,0.7525675892829895,vabastama,0.7487856149673462,veenma,0.7381654977798462,üllatama,0.730201780796051
täiendatud,trükk,0.7846691608428955,redigeerima,0.7502557039260864,ümbertöötatud,0.7139617800712585,lühiuurimus,0.7110894918441772,kogumik,0.7096468806266785,uusväljaanne,0.7083323001861572,rubriik,0.6882338523864746,bibliograafia,0.6854153871536255,Kaerajaan,0.6767711639404297,koostaja,0.6762914657592773
külastatud,Praxis,0.8192086219787598,aadress,0.8117295503616333,raudjärv,0.8015676736831665,OÜ,0.7927818298339844,Kitsing,0.7910593748092651,Mäeltsemees,0.7824735641479492,Ehrlich,0.7764660120010376,Mattimar,0.7733471393585205,Gümnaa,0.7724535465240479,https://www.riigiteataja.ee/akt/13332410.,0.7700111865997314
Jan,Tõnu,0.9127987623214722,Epp,0.8921149969100952,Janika,0.8905400037765503,Olesk,0.8858197927474976,Harold,0.8853322267532349,Merike,0.879473090171814,Tamm,0.8717781901359558,Sirje,0.8716571927070618,Annus,0.8708662390708923,Erkki,0.8702906370162964
tõeliselt,täiuslik,0.7679235339164734,eksistentsiaalne,0.750495433807373,üleüldse,0.7450370788574219,sügavalt,0.7439432144165039,ideaalne,0.7379058599472046,fantaasia,0.7338414192199707,tõeline,0.7315270304679871,mõistus,0.7217695116996765,unistus,0.7186264395713806,näiliselt,0.7121695280075073
salvestama,lindistama,0.7921189069747925,salvestatud,0.738774299621582,koguma,0.7139052152633667,küsitlema,0.7128329873085022,osalema,0.707649290561676,algatama,0.7048456072807312,noodistama,0.7001926898956299,koondama,0.6882810592651367,loetlema,0.6854339838027954,audiosalvestis,0.6811795234680176
nälg,külm,0.8627863526344299,hirmus,0.8469521999359131,magama,0.8406148552894592,kõndima,0.8279391527175903,soe,0.8274554014205933,valvama,0.8259918689727783,verine,0.8232493996620178,puhkama,0.8195605278015137,pime,0.8116540908813477,kostma,0.8005785346031189
imelik,vaikne,0.8548747897148132,kurb,0.8362312316894531,valus,0.8227056264877319,rõõmus,0.81156325340271,niisama,0.8082948923110962,hirmus,0.8018776774406433,kaunis,0.8004481792449951,kaugel,0.7992533445358276,veider,0.7964714765548706,ilus,0.7911556959152222
nom,pl,0.9470252394676208,gen,0.9075812697410583,acc,0.891318678855896,def-art,0.8825043439865112,pst,0.8824245929718018,loc,0.8756775856018066,dat,0.8748566508293152,sg,0.8676708340644836,part,0.8658349514007568,prep,0.8484770655632019
teoloogia,meditsiin,0.8031046986579895,pärand,0.7619990706443787,tollane,0.743178129196167,maailmakirjandus,0.7258508801460266,rahvuslik,0.7256587147712708,Lääne,0.7188282012939453,religioon,0.7164360880851746,tolleaegne,0.7113144397735596,Lääs,0.7102634906768799,humanistlik,0.7071601152420044
tarbija,maksumaksja,0.8371555805206299,tööjõud,0.8264676928520203,rohumaa,0.8201379179954529,kasum,0.8115960359573364,toode,0.8072459101676941,tehing,0.804827868938446,vähendamine,0.7981427311897278,finantsturg,0.7957364916801453,sissetulek,0.7901242971420288,konkurents,0.7874606847763062
korjamine,vanavara,0.8236480951309204,arstirohi,0.7819660305976868,keelemurre,0.7333890199661255,Rahvas,0.7321923971176147,postkaart,0.7291629910469055,J. Gahlnbäck,0.7081633806228638,Museum,0.7064378261566162,kultuurilooline,0.7050641775131226,Cyrillus,0.702374279499054,Kirjamees,0.7000629901885986
kaevama,vedama,0.883068323135376,ronima,0.8527330160140991,lastud,0.8486458659172058,kaebama,0.8313895463943481,lõikama,0.8296266794204712,viskama,0.8255234956741333,kündma,0.822396457195282,pistma,0.818149209022522,lööma,0.8169978857040405,hulkuma,0.8158702254295349
sooline,vanuseline,0.8717347979545593,lise,0.8180363774299622,olulisus,0.8098524212837219,keeltevaheline,0.8083987236022949,demograafiline,0.8017220497131348,erisus,0.801141083240509,arvestamine,0.7987104654312134,individuaalne,0.7929425239562988,profiil,0.7920757532119751,kaasatus,0.7876110076904297
indikaator,sujuvus,0.8904588222503662,Eesmärk,0.8378936648368835,kirjutamisprotsess,0.8347185850143433,struktuuriline,0.8211411833763123,mõõtmine,0.8197336196899414,keerukus,0.8156282305717468,kvantitatiivne,0.8097764253616333,mõõdik,0.8002926111221313,klasteranalüüs,0.7995163202285767,muutuja,0.7961388826370239
transkriptsioon,tekstikorpus,0.843551516532898,Korpus,0.8394402265548706,DA,0.8210821151733398,sõnastik,0.8120460510253906,dialoogiakt,0.811882734298706,keelematerjal,0.8099511861801147,EVKK,0.8082962036132812,uurimismaterjal,0.8053083419799805,alamkorpus,0.8015062808990479,tüpoloogia,0.7977040410041809
Vissel,Korb,0.8653435707092285,Anu,0.8502103090286255,Niglas,0.8135102987289429,Kõivupuu,0.783244252204895,Jürgenson,0.7762025594711304,Mari-Ann,0.7685772776603699,Marju,0.7653771638870239,Torp-Kõivupuu,0.760441243648529,salupere,0.7572813034057617,Nurijeva,0.7538464069366455
kaugusel,kilomeeter,0.9161671996116638,km,0.9155838489532471,meeter,0.8823956251144409,verst,0.8598724007606506,raadius,0.8539813756942749,sentimeeter,0.8525002002716064,kõrgune,0.8494530320167542,süld,0.8367587327957153,Põlva,0.8295937776565552,tervelt,0.8178989291191101
mäetagune,Mäetagused32,0.8152621984481812,rahvapill,0.7962116003036499,Kuningavõim,0.767925500869751,värvisümbol,0.7676174640655518,Värvisõna,0.7650421857833862,virve,0.7619375586509705,kohajutt,0.7609109878540039,remigreeruma,0.7537248134613037,Seen,0.753591775894165,Pärimuslik,0.7501588463783264
nirk,rebane,0.8262087106704712,vanapagan,0.777310848236084,näljane,0.7741450071334839,ketlja,0.7626250386238098,hani,0.7620835304260254,kratt,0.7610806226730347,isane,0.7572661638259888,roos,0.7561690807342529,jänes,0.7552577257156372,oinas,0.754005491733551
